country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
CHL,-19.15447,-68.83458,295.96,0.49,0.49,2023-12-24,520,N,VIIRS,n,2.0NRT,275.99,1.07,N
CHL,-26.43569,-69.48205,296.53,0.4,0.44,2023-12-24,522,N,VIIRS,n,2.0NRT,285.11,0.83,N
CHL,-26.43478,-69.48023,305.86,0.4,0.44,2023-12-24,522,N,VIIRS,n,2.0NRT,285.52,1.45,N
CHL,-26.43244,-69.47704,317.66,0.4,0.44,2023-12-24,522,N,VIIRS,n,2.0NRT,285.33,1.36,N
CHL,-22.31665,-68.87888,328.98,0.43,0.46,2023-12-24,522,N,VIIRS,n,2.0NRT,285.7,3.09,N
CHL,-22.31581,-68.88312,314.64,0.43,0.46,2023-12-24,522,N,VIIRS,n,2.0NRT,286.34,4.34,N
CHL,-32.8049,-70.95518,305.77,0.55,0.43,2023-12-24,525,N,VIIRS,n,2.0NRT,287.48,1.49,N
CHL,-32.80263,-70.95347,339.5,0.55,0.43,2023-12-24,525,N,VIIRS,n,2.0NRT,288.83,7.85,N
CHL,-32.801,-70.95409,328.49,0.55,0.43,2023-12-24,525,N,VIIRS,n,2.0NRT,288.5,6.46,N
CHL,-30.63401,-71.2971,308.53,0.42,0.45,2023-12-24,525,N,VIIRS,n,2.0NRT,283.99,1.01,N
CHL,-39.42267,-71.94086,302,0.47,0.4,2023-12-24,527,N,VIIRS,n,2.0NRT,267.12,1.08,N
CHL,-39.41907,-71.93955,327.01,0.47,0.4,2023-12-24,527,N,VIIRS,n,2.0NRT,283.78,26.68,N
CHL,-39.41781,-71.94588,302.1,0.47,0.4,2023-12-24,527,N,VIIRS,n,2.0NRT,268.89,26.68,N
CHL,-38.22432,-73.4164,312.03,0.57,0.43,2023-12-24,527,N,VIIRS,n,2.0NRT,279.88,2.35,N
CHL,-38.22421,-73.4162,318.5,0.57,0.43,2023-12-24,527,N,VIIRS,n,2.0NRT,280.5,1.62,N
CHL,-38.22035,-73.41513,310.52,0.57,0.43,2023-12-24,527,N,VIIRS,n,2.0NRT,281.27,2.35,N
CHL,-38.22025,-73.41493,315.32,0.57,0.43,2023-12-24,527,N,VIIRS,n,2.0NRT,281.29,1.62,N
CHL,-38.02546,-72.14359,307.62,0.51,0.41,2023-12-24,527,N,VIIRS,n,2.0NRT,283.93,1.14,N
CHL,-37.89291,-73.51775,295.99,0.39,0.44,2023-12-24,527,N,VIIRS,n,2.0NRT,282.88,0.5,N
CHL,-36.78251,-73.12861,305.64,0.39,0.44,2023-12-24,527,N,VIIRS,n,2.0NRT,286.09,0.67,N
CHL,-34.10693,-70.45641,339.94,0.5,0.41,2023-12-24,527,N,VIIRS,n,2.0NRT,289.37,7.83,N
CHL,-34.10594,-70.45736,332.46,0.5,0.41,2023-12-24,527,N,VIIRS,n,2.0NRT,289.77,9.58,N
CHL,-38.49612,-73.3345,337.26,0.57,0.69,2023-12-24,1745,N,VIIRS,n,2.0NRT,290.23,0.3,D
CHL,-34.23017,-70.72075,348.02,0.38,0.59,2023-12-24,1745,N,VIIRS,n,2.0NRT,294,17.46,D
CHL,-34.22989,-70.71651,367,0.38,0.59,2023-12-24,1745,N,VIIRS,h,2.0NRT,302.73,17.46,D
CHL,-34.22966,-70.71295,367,0.38,0.59,2023-12-24,1745,N,VIIRS,h,2.0NRT,296.93,22.74,D
CHL,-34.22946,-70.70977,367,0.38,0.59,2023-12-24,1745,N,VIIRS,h,2.0NRT,294.45,22.74,D
CHL,-34.22938,-70.71752,356.11,0.38,0.59,2023-12-24,1745,N,VIIRS,n,2.0NRT,300.65,30.39,D
CHL,-34.22916,-70.71384,367,0.38,0.59,2023-12-24,1745,N,VIIRS,h,2.0NRT,296.08,22.56,D
CHL,-34.22897,-70.71055,367,0.38,0.59,2023-12-24,1745,N,VIIRS,h,2.0NRT,296.56,22.56,D
CHL,-34.2245,-70.71909,367,0.38,0.59,2023-12-24,1745,N,VIIRS,h,2.0NRT,298.89,17.46,D
CHL,-34.22426,-70.71534,367,0.38,0.59,2023-12-24,1745,N,VIIRS,h,2.0NRT,301.21,22.74,D
CHL,-34.22403,-70.71174,367,0.38,0.59,2023-12-24,1745,N,VIIRS,h,2.0NRT,304.58,22.74,D
CHL,-34.22397,-70.72029,344.75,0.38,0.59,2023-12-24,1745,N,VIIRS,n,2.0NRT,297.15,9.58,D
CHL,-34.2238,-70.70823,347.09,0.38,0.59,2023-12-24,1745,N,VIIRS,n,2.0NRT,309.04,42.2,D
CHL,-34.22375,-70.71643,353.82,0.38,0.59,2023-12-24,1745,N,VIIRS,n,2.0NRT,299.83,10.84,D
CHL,-34.22357,-70.70456,367,0.38,0.59,2023-12-24,1745,N,VIIRS,h,2.0NRT,296.29,42.2,D
CHL,-34.22353,-70.71273,357.16,0.38,0.59,2023-12-24,1745,N,VIIRS,n,2.0NRT,302.33,10.84,D
CHL,-34.22332,-70.70911,354.67,0.38,0.59,2023-12-24,1745,N,VIIRS,n,2.0NRT,303.66,21.83,D
CHL,-34.2231,-70.70541,367,0.38,0.59,2023-12-24,1745,N,VIIRS,h,2.0NRT,299.45,21.83,D
CHL,-34.10885,-70.45862,331.87,0.37,0.58,2023-12-24,1745,N,VIIRS,n,2.0NRT,298.55,2.64,D
CHL,-34.10859,-70.45435,335.38,0.37,0.58,2023-12-24,1745,N,VIIRS,n,2.0NRT,299.04,2.64,D
CHL,-34.10335,-70.45807,338.51,0.37,0.58,2023-12-24,1745,N,VIIRS,n,2.0NRT,302.03,2.98,D
CHL,-34.10308,-70.45361,332.46,0.37,0.58,2023-12-24,1745,N,VIIRS,n,2.0NRT,300.52,2.98,D
CHL,-22.31854,-68.88026,355.35,0.44,0.46,2023-12-24,1749,N,VIIRS,n,2.0NRT,324.24,13.04,D
CHL,-38.22184,-73.4127,345.49,0.59,0.53,2023-12-24,1925,N,VIIRS,n,2.0NRT,299.13,6.37,D
CHL,-38.17881,-73.43444,331.27,0.59,0.53,2023-12-24,1925,N,VIIRS,n,2.0NRT,298.21,4.54,D
CHL,-37.98804,-73.25935,338.67,0.6,0.53,2023-12-24,1925,N,VIIRS,n,2.0NRT,296.23,9.09,D
CHL,-37.90853,-73.51367,288.62,0.59,0.53,2023-12-24,1925,N,VIIRS,l,2.0NRT,301.23,75.34,D
CHL,-37.90691,-73.50708,342.3,0.59,0.53,2023-12-24,1925,N,VIIRS,n,2.0NRT,299.44,82.78,D
CHL,-34.22735,-70.7047,336.26,0.51,0.66,2023-12-24,1927,N,VIIRS,n,2.0NRT,300.25,9.9,D
CHL,-34.22375,-70.70993,340.17,0.51,0.66,2023-12-24,1927,N,VIIRS,n,2.0NRT,302.51,6.08,D
CHL,-31.88548,-70.73389,339.76,0.58,0.7,2023-12-24,1927,N,VIIRS,n,2.0NRT,306.44,4.81,D
CHL,-31.8839,-70.72823,351.94,0.58,0.7,2023-12-24,1927,N,VIIRS,n,2.0NRT,307.08,7.98,D
CHL,-31.88333,-70.73161,367,0.58,0.7,2023-12-24,1927,N,VIIRS,h,2.0NRT,308.66,10.97,D
CHL,-27.41817,-70.25983,298.88,0.39,0.6,2023-12-25,503,N,VIIRS,n,2.0NRT,285.95,1.28,N
CHL,-27.41716,-70.26397,299.01,0.39,0.6,2023-12-25,503,N,VIIRS,n,2.0NRT,285.3,1.28,N
CHL,-27.41394,-70.26085,355.03,0.4,0.6,2023-12-25,503,N,VIIRS,n,2.0NRT,287.36,6.67,N
CHL,-27.41273,-70.25814,310.95,0.39,0.6,2023-12-25,503,N,VIIRS,n,2.0NRT,285.94,1.28,N
CHL,-27.41171,-70.26231,323.28,0.39,0.6,2023-12-25,503,N,VIIRS,n,2.0NRT,286.64,1.28,N
CHL,-22.31484,-68.87925,296.2,0.42,0.61,2023-12-25,503,N,VIIRS,n,2.0NRT,284.19,1.49,N
CHL,-34.10814,-70.45618,339.39,0.57,0.52,2023-12-25,505,N,VIIRS,n,2.0NRT,287.44,7.8,N
CHL,-34.10361,-70.45372,339.27,0.57,0.52,2023-12-25,505,N,VIIRS,n,2.0NRT,288.16,6.2,N
CHL,-32.80162,-70.95226,353.29,0.33,0.55,2023-12-25,505,N,VIIRS,n,2.0NRT,288.74,3.72,N
CHL,-32.80075,-70.95586,320.69,0.33,0.55,2023-12-25,505,N,VIIRS,n,2.0NRT,287.41,3.72,N
CHL,-39.42258,-71.94417,300.26,0.52,0.5,2023-12-25,508,N,VIIRS,n,2.0NRT,268.16,40.34,N
CHL,-39.41807,-71.94247,325.24,0.52,0.5,2023-12-25,508,N,VIIRS,n,2.0NRT,291.58,40.34,N
CHL,-39.41556,-71.95293,314.89,0.52,0.5,2023-12-25,508,N,VIIRS,n,2.0NRT,271.03,40.34,N
CHL,-37.91317,-73.51109,305.04,0.34,0.56,2023-12-25,508,N,VIIRS,n,2.0NRT,284.06,0.63,N
CHL,-37.90816,-73.50897,344.32,0.34,0.56,2023-12-25,508,N,VIIRS,n,2.0NRT,283.87,6.53,N
CHL,-37.90718,-73.51274,310.33,0.34,0.56,2023-12-25,508,N,VIIRS,n,2.0NRT,283.31,6.53,N
CHL,-37.90317,-73.50677,352.3,0.34,0.56,2023-12-25,508,N,VIIRS,n,2.0NRT,289.44,6.53,N
CHL,-37.90217,-73.51061,352.07,0.34,0.56,2023-12-25,508,N,VIIRS,n,2.0NRT,284.83,6.53,N
CHL,-26.43602,-69.47964,311.15,0.71,0.75,2023-12-25,644,N,VIIRS,n,2.0NRT,283.84,3.33,N
CHL,-26.42901,-69.47769,299.42,0.71,0.75,2023-12-25,644,N,VIIRS,n,2.0NRT,280.66,1.63,N
CHL,-34.10968,-70.45563,314.2,0.7,0.75,2023-12-25,646,N,VIIRS,n,2.0NRT,284.82,4.23,N
CHL,-34.10252,-70.45769,317.62,0.7,0.75,2023-12-25,646,N,VIIRS,n,2.0NRT,284.87,4.89,N
CHL,-39.41817,-71.91964,333.07,0.62,0.72,2023-12-25,648,N,VIIRS,n,2.0NRT,270.75,7.6,N
CHL,-39.41786,-71.93827,339.73,0.62,0.72,2023-12-25,648,N,VIIRS,n,2.0NRT,271.3,10.86,N
CHL,-37.27984,-72.64819,354.77,0.39,0.44,2023-12-25,1908,N,VIIRS,n,2.0NRT,316.06,5.09,D
CHL,-37.14883,-72.09138,367,0.42,0.45,2023-12-25,1908,N,VIIRS,l,2.0NRT,326.14,5.07,D
CHL,-37.14782,-72.08671,348.52,0.42,0.45,2023-12-25,1908,N,VIIRS,n,2.0NRT,321.29,5.07,D
CHL,-36.78122,-72.20759,341.12,0.42,0.45,2023-12-25,1908,N,VIIRS,n,2.0NRT,310.92,3.34,D
CHL,-36.71197,-72.12884,346.74,0.42,0.45,2023-12-25,1908,N,VIIRS,l,2.0NRT,318.47,7.57,D
CHL,-36.52509,-72.09544,341.76,0.43,0.46,2023-12-25,1908,N,VIIRS,l,2.0NRT,313.59,3.54,D
CHL,-34.24194,-71.36749,347.05,0.52,0.5,2023-12-25,1908,N,VIIRS,n,2.0NRT,315.28,5.75,D
CHL,-34.23738,-71.36901,338.57,0.52,0.5,2023-12-25,1908,N,VIIRS,n,2.0NRT,312.98,5.75,D
CHL,-34.20249,-70.73677,342.22,0.57,0.52,2023-12-25,1908,N,VIIRS,n,2.0NRT,311.2,5.32,D
CHL,-34.10503,-70.45325,347.03,0.59,0.53,2023-12-25,1908,N,VIIRS,l,2.0NRT,317.77,23.92,D
CHL,-26.43187,-69.48161,317.62,0.71,0.75,2023-12-26,446,N,VIIRS,n,2.0NRT,283.02,4.17,N
CHL,-34.10558,-70.45502,317.19,0.51,0.66,2023-12-26,448,N,VIIRS,n,2.0NRT,289.63,7.79,N
CHL,-34.104,-70.46063,367,0.51,0.66,2023-12-26,448,N,VIIRS,h,2.0NRT,290.47,7.79,N
CHL,-26.43612,-69.47842,302.44,0.36,0.58,2023-12-26,626,N,VIIRS,n,2.0NRT,283.37,1.18,N
CHL,-26.43078,-69.47712,317.41,0.36,0.58,2023-12-26,626,N,VIIRS,n,2.0NRT,284.33,1.18,N
CHL,-34.1057,-70.45827,367,0.38,0.59,2023-12-26,629,N,VIIRS,h,2.0NRT,290.73,4.78,N
CHL,-34.10544,-70.46221,301.39,0.38,0.59,2023-12-26,629,N,VIIRS,n,2.0NRT,288.39,4.78,N
CHL,-32.80219,-70.95274,346.12,0.34,0.56,2023-12-26,629,N,VIIRS,n,2.0NRT,286.24,3.73,N
CHL,-39.42194,-71.9329,346.53,0.35,0.57,2023-12-26,631,N,VIIRS,n,2.0NRT,274.51,18.14,N
CHL,-39.42159,-71.93928,367,0.35,0.57,2023-12-26,631,N,VIIRS,h,2.0NRT,280.38,17.33,N
CHL,-39.41636,-71.93678,328.26,0.35,0.57,2023-12-26,631,N,VIIRS,n,2.0NRT,274.82,17.33,N
CHL,-43.66761,-71.91366,334.08,0.38,0.36,2023-12-26,1849,N,VIIRS,n,2.0NRT,302.3,4.42,D
CHL,-38.24045,-72.32143,331.36,0.4,0.37,2023-12-26,1849,N,VIIRS,l,2.0NRT,305.12,6.11,D
CHL,-35.45894,-71.55784,338.63,0.44,0.38,2023-12-26,1849,N,VIIRS,l,2.0NRT,309.85,2.67,D
CHL,-34.9837,-71.06065,346.54,0.47,0.39,2023-12-26,1849,N,VIIRS,n,2.0NRT,306.18,3.57,D
CHL,-34.86869,-71.14485,338.6,0.46,0.39,2023-12-26,1849,N,VIIRS,l,2.0NRT,310.81,4.27,D
CHL,-34.86507,-71.14583,341.98,0.46,0.39,2023-12-26,1849,N,VIIRS,n,2.0NRT,310.2,3.14,D
CHL,-34.82606,-71.14039,350.3,0.46,0.39,2023-12-26,1849,N,VIIRS,n,2.0NRT,309.04,4.11,D
CHL,-34.8215,-71.13631,342.02,0.46,0.39,2023-12-26,1849,N,VIIRS,n,2.0NRT,306.27,4.11,D
CHL,-34.74596,-71.03088,335.51,0.47,0.4,2023-12-26,1849,N,VIIRS,l,2.0NRT,307.22,2.77,D
CHL,-34.72607,-71.31295,347.91,0.46,0.39,2023-12-26,1849,N,VIIRS,n,2.0NRT,305.27,6.1,D
CHL,-34.66201,-71.22773,337.49,0.46,0.39,2023-12-26,1849,N,VIIRS,n,2.0NRT,305.24,2.4,D
CHL,-34.60664,-71.09343,337.85,0.47,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,307.37,3.72,D
CHL,-34.50172,-71.34146,331.98,0.46,0.39,2023-12-26,1849,N,VIIRS,l,2.0NRT,302.56,1.45,D
CHL,-34.49158,-71.44906,345.36,0.46,0.39,2023-12-26,1849,N,VIIRS,n,2.0NRT,308.91,3.74,D
CHL,-34.4846,-71.49075,335,0.46,0.39,2023-12-26,1849,N,VIIRS,n,2.0NRT,305.63,1.76,D
CHL,-34.45516,-71.55574,340.72,0.45,0.39,2023-12-26,1849,N,VIIRS,l,2.0NRT,313.52,5.05,D
CHL,-34.45068,-71.11044,332.85,0.47,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,304.13,2.92,D
CHL,-34.42283,-70.86236,347.45,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,307,3.94,D
CHL,-34.42183,-70.85715,337.63,0.48,0.4,2023-12-26,1849,N,VIIRS,l,2.0NRT,309.47,3.94,D
CHL,-34.41776,-71.12796,349.98,0.47,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,306.05,3.96,D
CHL,-34.41412,-71.12894,343.43,0.47,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,302.92,3.96,D
CHL,-34.4065,-70.81747,343.36,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,311.22,3.44,D
CHL,-34.39702,-70.95479,340.28,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,305.69,2.98,D
CHL,-34.39335,-70.9558,340.02,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,304.91,2.32,D
CHL,-34.38871,-70.95161,335.52,0.48,0.4,2023-12-26,1849,N,VIIRS,l,2.0NRT,308.31,2.32,D
CHL,-34.38602,-70.95781,338,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,303.43,3.17,D
CHL,-34.36145,-70.8271,336.24,0.49,0.4,2023-12-26,1849,N,VIIRS,l,2.0NRT,308.52,2.67,D
CHL,-34.35716,-71.00935,338.08,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,309.06,4.14,D
CHL,-34.35677,-70.82286,346.97,0.49,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,310.28,7.14,D
CHL,-34.35619,-71.00417,356.73,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,309.22,4.14,D
CHL,-34.31446,-70.90638,346.86,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,309.9,2.11,D
CHL,-34.31078,-70.90739,336.73,0.48,0.4,2023-12-26,1849,N,VIIRS,l,2.0NRT,306.84,2.11,D
CHL,-34.29697,-71.29166,347.49,0.47,0.39,2023-12-26,1849,N,VIIRS,n,2.0NRT,304.73,4.89,D
CHL,-34.29136,-71.6265,337.02,0.45,0.39,2023-12-26,1849,N,VIIRS,l,2.0NRT,309.79,1.82,D
CHL,-34.28408,-70.95596,344.85,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,313.38,4.4,D
CHL,-34.28313,-70.9509,338.17,0.48,0.4,2023-12-26,1849,N,VIIRS,l,2.0NRT,311.48,3.24,D
CHL,-34.28039,-70.95691,347,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,310.96,4.4,D
CHL,-34.27943,-70.95175,335.54,0.48,0.4,2023-12-26,1849,N,VIIRS,l,2.0NRT,309.13,3.24,D
CHL,-34.27861,-70.80039,345.94,0.49,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,312.26,5.41,D
CHL,-34.27447,-71.00761,338.57,0.48,0.4,2023-12-26,1849,N,VIIRS,l,2.0NRT,309.85,2.56,D
CHL,-34.24298,-71.06536,336.74,0.48,0.4,2023-12-26,1849,N,VIIRS,l,2.0NRT,307.46,4.44,D
CHL,-34.21967,-71.40031,345.95,0.46,0.39,2023-12-26,1849,N,VIIRS,n,2.0NRT,305.25,2.53,D
CHL,-34.15115,-70.68715,337.97,0.5,0.41,2023-12-26,1849,N,VIIRS,l,2.0NRT,309.15,2.44,D
CHL,-34.14125,-70.69286,342.82,0.5,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,309.9,2.66,D
CHL,-34.14101,-70.69552,339.2,0.49,0.41,2023-12-26,1849,N,VIIRS,l,2.0NRT,309.2,1.9,D
CHL,-34.13752,-70.69386,338.94,0.5,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,307.08,2.66,D
CHL,-34.12294,-70.78207,336.2,0.49,0.4,2023-12-26,1849,N,VIIRS,l,2.0NRT,309.6,1.48,D
CHL,-34.11923,-70.7831,336.18,0.49,0.4,2023-12-26,1849,N,VIIRS,l,2.0NRT,307.72,2.73,D
CHL,-34.08218,-71.37122,335.77,0.47,0.39,2023-12-26,1849,N,VIIRS,l,2.0NRT,306.76,2.96,D
CHL,-34.0722,-71.25666,332,0.47,0.4,2023-12-26,1849,N,VIIRS,l,2.0NRT,303.52,2.44,D
CHL,-34.0666,-70.65138,349.19,0.5,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,312.74,4.47,D
CHL,-34.06556,-70.64602,340.31,0.5,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,311.46,4.47,D
CHL,-34.06184,-70.64709,344.41,0.5,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,311.39,6.13,D
CHL,-34.03327,-71.38673,340.9,0.47,0.39,2023-12-26,1849,N,VIIRS,n,2.0NRT,308.8,6.84,D
CHL,-34.01952,-70.62741,338.42,0.5,0.41,2023-12-26,1849,N,VIIRS,l,2.0NRT,312.18,4.11,D
CHL,-34.00519,-71.39941,343.56,0.47,0.39,2023-12-26,1849,N,VIIRS,n,2.0NRT,307.55,4.63,D
CHL,-34.00076,-70.6323,342.19,0.5,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,310.85,4.4,D
CHL,-33.98445,-70.67058,352.59,0.5,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,315.78,4.45,D
CHL,-33.84042,-70.73392,343.03,0.5,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,308.62,3.97,D
CHL,-33.83463,-70.82564,340.23,0.49,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,306.15,2.74,D
CHL,-33.8343,-70.8226,352.32,0.49,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,307.74,8.25,D
CHL,-33.8336,-70.82031,335.85,0.49,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,305.59,3.36,D
CHL,-33.83097,-70.78415,352.31,0.5,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,304.23,4.44,D
CHL,-33.83007,-70.78193,348.6,0.5,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,305.4,7.21,D
CHL,-33.82724,-70.78517,336.29,0.5,0.41,2023-12-26,1849,N,VIIRS,l,2.0NRT,307.98,4.44,D
CHL,-33.81877,-70.78189,347.43,0.5,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,307.35,5.91,D
CHL,-33.81785,-70.77966,336.52,0.5,0.41,2023-12-26,1849,N,VIIRS,l,2.0NRT,306.98,1.92,D
CHL,-33.80168,-71.26422,338.21,0.47,0.4,2023-12-26,1849,N,VIIRS,l,2.0NRT,309.94,5.07,D
CHL,-33.80081,-71.26756,350.18,0.47,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,311.57,5.87,D
CHL,-33.75346,-70.85039,339.92,0.49,0.41,2023-12-26,1849,N,VIIRS,l,2.0NRT,310.32,2.96,D
CHL,-33.75321,-70.72678,343.01,0.5,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,314.03,4.64,D
CHL,-33.75244,-70.84509,335.4,0.49,0.41,2023-12-26,1849,N,VIIRS,l,2.0NRT,307.03,2.96,D
CHL,-33.75158,-71.18913,347.84,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,308.54,7.84,D
CHL,-33.75076,-70.8567,335.11,0.49,0.41,2023-12-26,1849,N,VIIRS,l,2.0NRT,309.32,2.87,D
CHL,-33.75072,-70.69335,343.9,0.5,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,312.92,5.88,D
CHL,-33.75061,-71.18398,343.45,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,308.32,7.84,D
CHL,-33.74948,-70.72782,338.91,0.5,0.41,2023-12-26,1849,N,VIIRS,l,2.0NRT,310.52,3.13,D
CHL,-33.74697,-70.6944,351.13,0.5,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,312.71,5.88,D
CHL,-33.74694,-71.18496,342.67,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,310.7,7.84,D
CHL,-33.70265,-70.95051,345.84,0.49,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,302.77,3.25,D
CHL,-33.67663,-71.01836,335.21,0.49,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,302.66,4.09,D
CHL,-33.67061,-70.98691,342.93,0.49,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,305.62,3.66,D
CHL,-33.6696,-70.98166,344.21,0.49,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,306.29,4.86,D
CHL,-33.65713,-71.33018,338.57,0.47,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,306.87,2.38,D
CHL,-33.64191,-71.16691,342.42,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,306.29,2.87,D
CHL,-33.56537,-70.90701,354.24,0.49,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,309.21,7.48,D
CHL,-33.55989,-70.85799,335.67,0.5,0.41,2023-12-26,1849,N,VIIRS,l,2.0NRT,309.72,4.89,D
CHL,-33.55907,-71.24586,338.24,0.48,0.4,2023-12-26,1849,N,VIIRS,l,2.0NRT,311.61,3.05,D
CHL,-33.5554,-71.24687,339.94,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,311.35,3.05,D
CHL,-33.51453,-70.96745,337.32,0.49,0.4,2023-12-26,1849,N,VIIRS,l,2.0NRT,310.82,1.88,D
CHL,-33.3834,-71.39045,338.05,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,304.46,3.93,D
CHL,-33.37714,-71.41879,347.95,0.47,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,308.18,6.99,D
CHL,-33.37351,-71.41988,336.5,0.47,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,307.4,4.47,D
CHL,-33.29635,-71.44831,347.94,0.47,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,307.55,5.3,D
CHL,-33.28964,-71.39114,354.97,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,307.8,7.03,D
CHL,-33.28806,-71.39423,341.21,0.48,0.4,2023-12-26,1849,N,VIIRS,n,2.0NRT,307.25,2.59,D
CHL,-33.10527,-70.68475,352.67,0.51,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,300.23,6.72,D
CHL,-33.10423,-70.67935,355.15,0.51,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,299.06,5.7,D
CHL,-33.10319,-70.67397,347.45,0.52,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,299.94,5.7,D
CHL,-33.10216,-70.66864,336.95,0.52,0.41,2023-12-26,1849,N,VIIRS,n,2.0NRT,299.76,3.42,D
CHL,-32.91509,-70.53651,341.64,0.53,0.42,2023-12-26,1849,N,VIIRS,n,2.0NRT,307.98,2.83,D
CHL,-32.91125,-70.5375,341.06,0.53,0.42,2023-12-26,1849,N,VIIRS,n,2.0NRT,305.43,2.83,D
CHL,-32.91005,-70.53423,342.2,0.53,0.42,2023-12-26,1849,N,VIIRS,n,2.0NRT,304.87,4.88,D
CHL,-30.67284,-70.94093,343.54,0.55,0.43,2023-12-26,1849,N,VIIRS,n,2.0NRT,313.28,8.82,D
CHL,-23.82325,-70.31358,337.66,0.53,0.5,2023-12-26,1851,N,VIIRS,n,2.0NRT,303.08,2.89,D
CHL,-22.31901,-68.87962,333.39,0.35,0.57,2023-12-26,1851,N,VIIRS,n,2.0NRT,292.13,2.57,D
CHL,-23.82681,-70.3147,296.53,0.48,0.4,2023-12-27,605,N,VIIRS,n,2.0NRT,280.32,1.47,N
CHL,-22.31775,-68.88055,335.48,0.55,0.43,2023-12-27,605,N,VIIRS,n,2.0NRT,285.24,7.07,N
CHL,-33.29581,-70.7305,324.88,0.39,0.44,2023-12-27,607,N,VIIRS,n,2.0NRT,286.22,2.2,N
CHL,-28.48149,-71.24998,301.66,0.49,0.4,2023-12-27,607,N,VIIRS,n,2.0NRT,288.68,1.01,N
CHL,-27.41698,-70.26356,327.75,0.53,0.42,2023-12-27,607,N,VIIRS,n,2.0NRT,274,11.36,N
CHL,-26.43734,-69.47927,309.73,0.57,0.43,2023-12-27,607,N,VIIRS,n,2.0NRT,282.7,7.49,N
CHL,-26.43336,-69.47843,336.77,0.57,0.43,2023-12-27,607,N,VIIRS,n,2.0NRT,283.99,7.49,N
CHL,-39.42213,-71.93489,296.78,0.4,0.44,2023-12-27,609,N,VIIRS,n,2.0NRT,274.37,7.67,N
CHL,-39.4216,-71.94022,334.15,0.4,0.44,2023-12-27,609,N,VIIRS,n,2.0NRT,289.08,53.78,N
CHL,-37.90346,-73.50538,298.05,0.49,0.4,2023-12-27,609,N,VIIRS,n,2.0NRT,283.53,0.9,N
