latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-38.196,-72.40978,306.22,1.06,1.03,2023-02-09,0334,Terra,MODIS,67,6.1NRT,286.28,9.78,N
-38.19791,-72.42179,313.2,1.06,1.03,2023-02-09,0334,Terra,MODIS,87,6.1NRT,286.35,15.26,N
-38.18876,-72.42431,301.17,1.06,1.03,2023-02-09,0334,Terra,MODIS,38,6.1NRT,286.52,6.5,N
-38.15257,-72.4777,336.33,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,288.43,41.82,N
-38.15444,-72.48955,336.33,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,289.32,42.38,N
-38.11267,-72.28664,307.71,1.07,1.03,2023-02-09,0334,Terra,MODIS,72,6.1NRT,287.43,11.12,N
-38.14148,-72.46783,379.19,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,294.71,164.24,N
-38.14336,-72.47972,357.99,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,291.62,88.89,N
-38.13035,-72.45786,309.29,1.06,1.03,2023-02-09,0334,Terra,MODIS,55,6.1NRT,289.38,10.26,N
-38.13225,-72.46984,312.05,1.06,1.03,2023-02-09,0334,Terra,MODIS,84,6.1NRT,289.62,12.73,N
-38.11931,-72.44847,301.15,1.06,1.03,2023-02-09,0334,Terra,MODIS,8,6.1NRT,288.42,5.09,N
-38.08111,-72.26963,342.48,1.08,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,289.01,54.68,N
-38.08306,-72.28175,304.85,1.08,1.04,2023-02-09,0334,Terra,MODIS,62,6.1NRT,286.86,8.29,N
-38.18085,-72.96192,398.75,1.03,1.02,2023-02-09,0334,Terra,MODIS,100,6.1NRT,296.76,259.42,N
-38.18267,-72.97365,337.61,1.03,1.02,2023-02-09,0334,Terra,MODIS,100,6.1NRT,288.58,42.96,N
-38.06068,-72.26225,303.37,1.08,1.04,2023-02-09,0334,Terra,MODIS,55,6.1NRT,288.84,7.31,N
-38.11259,-72.58638,305.71,1.05,1.03,2023-02-09,0334,Terra,MODIS,60,6.1NRT,289.3,7.89,N
-38.10696,-72.59417,307.62,1.05,1.03,2023-02-09,0334,Terra,MODIS,72,6.1NRT,289.56,9.89,N
-38.0811,-72.49012,331.55,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,289.46,34.87,N
-38.083,-72.50224,303.97,1.06,1.03,2023-02-09,0334,Terra,MODIS,52,6.1NRT,287.15,7.36,N
-38.167,-73.04476,304.49,1.03,1.01,2023-02-09,0334,Terra,MODIS,60,6.1NRT,287.03,8.08,N
-38.00404,-72.06666,311.3,1.09,1.04,2023-02-09,0334,Terra,MODIS,82,6.1NRT,291.89,12.83,N
-38.06996,-72.47989,307.34,1.06,1.03,2023-02-09,0334,Terra,MODIS,71,6.1NRT,289.33,9.33,N
-38.15793,-73.04688,305.31,1.03,1.01,2023-02-09,0334,Terra,MODIS,64,6.1NRT,286.51,8.48,N
-37.99481,-72.06949,334.89,1.09,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,293.36,40.98,N
-37.99675,-72.08149,314.17,1.09,1.04,2023-02-09,0334,Terra,MODIS,89,6.1NRT,291.57,14.7,N
-38.13985,-73.05152,310.85,1.03,1.01,2023-02-09,0334,Terra,MODIS,81,6.1NRT,286.78,12.22,N
-38.01361,-72.30614,310.02,1.08,1.04,2023-02-09,0334,Terra,MODIS,79,6.1NRT,288.4,12.5,N
-38.03891,-72.525,305.02,1.06,1.03,2023-02-09,0334,Terra,MODIS,63,6.1NRT,289.59,7.96,N
-37.96759,-72.14037,327.75,1.09,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,292.65,30.07,N
-37.96959,-72.15273,301.96,1.09,1.04,2023-02-09,0334,Terra,MODIS,40,6.1NRT,289.51,5.68,N
-37.9583,-72.14273,345.05,1.09,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,293.45,59.4,N
-38.01161,-72.5751,318.65,1.06,1.03,2023-02-09,0334,Terra,MODIS,97,6.1NRT,289.47,18.48,N
-38.08982,-73.08224,301.87,1.03,1.01,2023-02-09,0334,Terra,MODIS,43,6.1NRT,286.29,6.28,N
-37.93539,-72.15454,355.24,1.09,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,297.1,84.4,N
-37.93733,-72.1666,352.24,1.09,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,295.17,76.63,N
-37.99871,-72.55355,305.92,1.06,1.03,2023-02-09,0334,Terra,MODIS,66,6.1NRT,289.73,8.66,N
-38.07899,-73.07275,312.11,1.03,1.01,2023-02-09,0334,Terra,MODIS,84,6.1NRT,286.98,12.9,N
-38.08076,-73.0843,353.63,1.03,1.01,2023-02-09,0334,Terra,MODIS,100,6.1NRT,289.49,75,N
-37.98953,-72.55582,312.1,1.06,1.03,2023-02-09,0334,Terra,MODIS,84,6.1NRT,290.02,12.45,N
-38.06993,-73.07485,300.65,1.03,1.01,2023-02-09,0334,Terra,MODIS,31,6.1NRT,287.16,5.58,N
-37.88879,-72.34406,302.05,1.08,1.04,2023-02-09,0334,Terra,MODIS,46,6.1NRT,290.32,5.79,N
-37.87087,-72.32975,328.88,1.08,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,292.86,31.17,N
-37.87282,-72.34204,320.31,1.08,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,291.5,20.6,N
-37.86163,-72.33207,316.51,1.08,1.04,2023-02-09,0334,Terra,MODIS,93,6.1NRT,292.11,16.82,N
-37.86356,-72.34426,304.57,1.08,1.04,2023-02-09,0334,Terra,MODIS,61,6.1NRT,291.44,7.05,N
-37.91094,-72.64415,304.57,1.06,1.03,2023-02-09,0334,Terra,MODIS,60,6.1NRT,290.11,6.98,N
-37.91281,-72.65607,314.68,1.05,1.03,2023-02-09,0334,Terra,MODIS,90,6.1NRT,290.23,14.67,N
-37.90366,-72.65839,301.75,1.05,1.03,2023-02-09,0334,Terra,MODIS,30,6.1NRT,289.96,5.12,N
-37.81042,-72.19334,301.94,1.09,1.04,2023-02-09,0334,Terra,MODIS,38,6.1NRT,290.75,5.33,N
-37.80115,-72.19582,305.5,1.09,1.04,2023-02-09,0334,Terra,MODIS,65,6.1NRT,291.06,7.8,N
-37.79186,-72.19814,314.36,1.09,1.04,2023-02-09,0334,Terra,MODIS,89,6.1NRT,291.12,14.68,N
-37.81159,-72.32005,301.1,1.08,1.04,2023-02-09,0334,Terra,MODIS,15,6.1NRT,290.86,4.62,N
-37.78454,-72.30755,302.47,1.08,1.04,2023-02-09,0334,Terra,MODIS,49,6.1NRT,290.37,6.39,N
-37.78649,-72.3198,311.83,1.08,1.04,2023-02-09,0334,Terra,MODIS,83,6.1NRT,291.73,13.22,N
-37.7315,-72.39692,313.19,1.08,1.04,2023-02-09,0334,Terra,MODIS,87,6.1NRT,291.37,13.26,N
-37.73344,-72.40898,301.1,1.07,1.03,2023-02-09,0334,Terra,MODIS,17,6.1NRT,290.45,4.54,N
-37.72226,-72.39925,309.46,1.08,1.04,2023-02-09,0334,Terra,MODIS,77,6.1NRT,290.83,10.07,N
-37.71303,-72.4016,329.86,1.08,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,293.91,31.43,N
-37.71498,-72.4137,314.96,1.07,1.03,2023-02-09,0334,Terra,MODIS,75,6.1NRT,290.97,14.15,N
-37.70625,-72.39706,306.92,1.08,1.04,2023-02-09,0334,Terra,MODIS,70,6.1NRT,290.92,9.33,N
-37.70818,-72.40923,322.46,1.08,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,292,23.66,N
-37.59163,-72.22432,300.77,1.09,1.04,2023-02-09,0334,Terra,MODIS,33,6.1NRT,290.32,4.87,N
-37.67685,-72.75436,331.95,1.05,1.02,2023-02-09,0334,Terra,MODIS,100,6.1NRT,294.36,34.03,N
-37.66924,-72.74942,328.14,1.05,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,293.24,29.08,N
-37.67115,-72.76176,333.22,1.05,1.02,2023-02-09,0334,Terra,MODIS,100,6.1NRT,295.28,36.42,N
-37.66008,-72.7516,302.88,1.05,1.03,2023-02-09,0334,Terra,MODIS,52,6.1NRT,289.73,6.35,N
-37.63452,-72.77038,313.19,1.05,1.02,2023-02-09,0334,Terra,MODIS,83,6.1NRT,291.06,12.64,N
-37.63637,-72.78221,310.41,1.05,1.02,2023-02-09,0334,Terra,MODIS,64,6.1NRT,289.58,10.43,N
-37.62726,-72.78468,307.89,1.05,1.02,2023-02-09,0334,Terra,MODIS,34,6.1NRT,291.3,8.51,N
-37.61811,-72.78692,311.89,1.05,1.02,2023-02-09,0334,Terra,MODIS,48,6.1NRT,292.18,11.18,N
-37.6199,-72.79827,308.44,1.05,1.02,2023-02-09,0334,Terra,MODIS,25,6.1NRT,290.08,8.6,N
-37.57392,-72.79224,309.64,1.05,1.02,2023-02-09,0334,Terra,MODIS,43,6.1NRT,292,9.5,N
-37.57577,-72.8041,307.78,1.05,1.02,2023-02-09,0334,Terra,MODIS,34,6.1NRT,290.42,8.07,N
-37.56662,-72.8063,358.23,1.05,1.02,2023-02-09,0334,Terra,MODIS,100,6.1NRT,296.62,87.02,N
-37.56844,-72.81794,327.58,1.05,1.02,2023-02-09,0334,Terra,MODIS,100,6.1NRT,291.73,26.93,N
-37.55743,-72.80823,343.96,1.05,1.02,2023-02-09,0334,Terra,MODIS,100,6.1NRT,295.81,53.83,N
-37.55925,-72.81983,315.09,1.05,1.02,2023-02-09,0334,Terra,MODIS,73,6.1NRT,291.15,13.8,N
-37.54824,-72.8102,319.49,1.05,1.02,2023-02-09,0334,Terra,MODIS,99,6.1NRT,291.3,19.16,N
-37.46736,-72.70103,306.81,1.06,1.03,2023-02-09,0334,Terra,MODIS,55,6.1NRT,291,8.08,N
-37.45819,-72.7034,314.19,1.06,1.03,2023-02-09,0334,Terra,MODIS,41,6.1NRT,291.33,12.66,N
-37.44904,-72.70586,333.34,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,293.22,35.26,N
-37.4399,-72.7084,329.05,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,292.3,29.08,N
-37.42879,-72.69847,314.83,1.06,1.03,2023-02-09,0334,Terra,MODIS,64,6.1NRT,291.78,11.77,N
-37.43074,-72.71077,316.52,1.06,1.03,2023-02-09,0334,Terra,MODIS,87,6.1NRT,291.5,13.99,N
-37.45303,-72.85241,310.72,1.05,1.02,2023-02-09,0334,Terra,MODIS,81,6.1NRT,291.08,11.48,N
-37.45491,-72.86445,325.66,1.05,1.02,2023-02-09,0334,Terra,MODIS,100,6.1NRT,292.49,26.37,N
-37.40855,-72.69117,306.95,1.06,1.03,2023-02-09,0334,Terra,MODIS,70,6.1NRT,291.67,7.94,N
-37.41238,-72.71532,313.49,1.06,1.03,2023-02-09,0334,Terra,MODIS,87,6.1NRT,292.06,12,N
-37.40131,-72.70567,323.11,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,292.28,21.51,N
-37.40322,-72.7177,331.33,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,293.43,32.06,N
-37.39214,-72.70802,317.47,1.06,1.03,2023-02-09,0334,Terra,MODIS,95,6.1NRT,291.98,15.85,N
-37.39404,-72.71996,330.83,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,293.38,31.62,N
-37.38669,-72.71571,351.17,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,296.65,70.26,N
-37.38854,-72.72752,325.91,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,292.65,25.6,N
-37.37748,-72.71777,348.93,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,295.94,65.47,N
-37.37935,-72.72969,316.89,1.06,1.03,2023-02-09,0334,Terra,MODIS,94,6.1NRT,292.95,16.05,N
-37.3683,-72.72004,306.13,1.06,1.03,2023-02-09,0334,Terra,MODIS,67,6.1NRT,291.52,7.85,N
-37.28632,-73.08955,337.19,1.04,1.02,2023-02-09,0334,Terra,MODIS,100,6.1NRT,293.25,41.83,N
-37.28817,-73.10141,318.84,1.04,1.02,2023-02-09,0334,Terra,MODIS,98,6.1NRT,291.05,17.91,N
-37.27533,-73.07957,306.2,1.04,1.02,2023-02-09,0334,Terra,MODIS,67,6.1NRT,288.99,8.43,N
-37.2772,-73.09158,334.52,1.04,1.02,2023-02-09,0334,Terra,MODIS,100,6.1NRT,293.7,38.01,N
-37.27904,-73.10342,336.69,1.04,1.02,2023-02-09,0334,Terra,MODIS,100,6.1NRT,293.83,40.74,N
-37.26991,-73.10536,310.93,1.04,1.02,2023-02-09,0334,Terra,MODIS,81,6.1NRT,290.76,11.23,N
-37.23447,-73.10795,315.35,1.04,1.02,2023-02-09,0334,Terra,MODIS,62,6.1NRT,288.45,14.28,N
-37.22182,-73.08727,308.44,1.04,1.02,2023-02-09,0334,Terra,MODIS,33,6.1NRT,289.73,9,N
-37.21278,-73.08997,306.93,1.04,1.02,2023-02-09,0334,Terra,MODIS,45,6.1NRT,290.61,8.21,N
-37.21639,-73.11324,305.23,1.04,1.02,2023-02-09,0334,Terra,MODIS,31,6.1NRT,290.2,7.14,N
-37.17455,-73.08715,306.56,1.04,1.02,2023-02-09,0334,Terra,MODIS,68,6.1NRT,288.26,8.55,N
-37.16669,-73.08274,300.52,1.04,1.02,2023-02-09,0334,Terra,MODIS,29,6.1NRT,288.53,5.37,N
-37.11206,-73.09618,300.6,1.04,1.02,2023-02-09,0334,Terra,MODIS,31,6.1NRT,289.22,5.56,N
-37.08832,-73.00481,317.54,1.05,1.02,2023-02-09,0334,Terra,MODIS,95,6.1NRT,292.74,17.05,N
-37.07917,-73.00695,343.34,1.05,1.02,2023-02-09,0334,Terra,MODIS,100,6.1NRT,295.04,52.3,N
-37.08107,-73.01901,314.41,1.05,1.02,2023-02-09,0334,Terra,MODIS,89,6.1NRT,292.39,13.63,N
-37.07005,-73.00924,329.81,1.05,1.02,2023-02-09,0334,Terra,MODIS,100,6.1NRT,292.18,30.37,N
-37.06596,-73.02894,304.81,1.05,1.02,2023-02-09,0334,Terra,MODIS,62,6.1NRT,291.24,7.73,N
-36.94688,-72.91751,307.09,1.06,1.03,2023-02-09,0334,Terra,MODIS,43,6.1NRT,289.02,8.67,N
-36.94872,-72.92924,304.81,1.06,1.03,2023-02-09,0334,Terra,MODIS,6,6.1NRT,288.96,6.58,N
-36.9524,-72.9529,331.28,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,290.29,32.64,N
-36.93774,-72.91988,315.63,1.06,1.03,2023-02-09,0334,Terra,MODIS,19,6.1NRT,290.32,14.13,N
-36.94877,-72.99055,318.22,1.05,1.02,2023-02-09,0334,Terra,MODIS,96,6.1NRT,289.7,18.37,N
-36.9286,-72.92233,320.05,1.06,1.03,2023-02-09,0334,Terra,MODIS,64,6.1NRT,290.15,18.85,N
-36.93417,-72.95791,308.36,1.06,1.03,2023-02-09,0334,Terra,MODIS,34,6.1NRT,290.77,8.64,N
-36.91945,-72.92465,304.75,1.06,1.03,2023-02-09,0334,Terra,MODIS,61,6.1NRT,288.55,7.89,N
-36.92316,-72.94837,328.3,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,291.35,29.04,N
-36.92503,-72.9603,330.78,1.06,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,292.21,32.62,N
-36.82132,-72.49004,329,1.09,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,293.6,31,N
-36.80611,-72.45596,314.16,1.09,1.04,2023-02-09,0334,Terra,MODIS,89,6.1NRT,291.53,14.64,N
-36.80809,-72.46814,391.69,1.09,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,300.65,236.25,N
-36.81007,-72.48029,334.1,1.09,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,294.59,38.43,N
-36.81203,-72.4924,341.83,1.09,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,294.46,51.76,N
-36.81796,-72.52891,315.72,1.09,1.04,2023-02-09,0334,Terra,MODIS,75,6.1NRT,293.2,13.99,N
-36.81993,-72.54106,311.95,1.09,1.04,2023-02-09,0334,Terra,MODIS,55,6.1NRT,292.56,10.88,N
-36.80077,-72.4826,311.77,1.09,1.04,2023-02-09,0334,Terra,MODIS,74,6.1NRT,292.21,11.56,N
-36.80276,-72.49484,311.01,1.09,1.04,2023-02-09,0334,Terra,MODIS,13,6.1NRT,292.28,10.07,N
-36.80868,-72.53123,325.58,1.09,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,293.3,25.06,N
-36.81461,-72.56773,314.59,1.09,1.04,2023-02-09,0334,Terra,MODIS,90,6.1NRT,292.54,14.19,N
-36.80227,-72.52657,303.78,1.09,1.04,2023-02-09,0334,Terra,MODIS,57,6.1NRT,291.47,6.86,N
-36.81004,-72.57546,314.69,1.09,1.04,2023-02-09,0334,Terra,MODIS,90,6.1NRT,292.28,15.04,N
-36.80079,-72.5779,327.11,1.09,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,293.41,29.26,N
-36.76848,-72.79665,304.07,1.07,1.03,2023-02-09,0334,Terra,MODIS,58,6.1NRT,287.56,8.46,N
-36.68658,-72.5621,311.32,1.09,1.04,2023-02-09,0334,Terra,MODIS,79,6.1NRT,292.22,11.54,N
-36.68849,-72.57403,333.3,1.09,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,292.65,37.67,N
-36.6792,-72.57629,306.57,1.09,1.04,2023-02-09,0334,Terra,MODIS,68,6.1NRT,291.21,8.64,N
-36.51059,-71.61559,309.75,1.19,1.08,2023-02-09,0334,Terra,MODIS,78,6.1NRT,291.46,13.26,N
-36.51276,-71.62838,316.98,1.19,1.08,2023-02-09,0334,Terra,MODIS,94,6.1NRT,291.82,20.35,N
-36.50103,-71.61864,303.87,1.19,1.08,2023-02-09,0334,Terra,MODIS,57,6.1NRT,290.99,8.11,N
-36.5032,-71.63136,317.06,1.19,1.08,2023-02-09,0334,Terra,MODIS,94,6.1NRT,290.5,20.18,N
-36.65136,-72.58321,336.22,1.09,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,292.19,43.31,N
-36.65329,-72.59514,342.68,1.09,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,292,55.42,N
-36.66263,-72.9336,315.96,1.06,1.03,2023-02-09,0334,Terra,MODIS,92,6.1NRT,287.48,17.8,N
-36.55313,-72.48869,301.05,1.1,1.05,2023-02-09,0334,Terra,MODIS,37,6.1NRT,290.63,5.87,N
-36.59469,-72.92636,308.03,1.06,1.03,2023-02-09,0334,Terra,MODIS,67,6.1NRT,287.98,10.21,N
-36.58932,-72.93328,302.65,1.06,1.03,2023-02-09,0334,Terra,MODIS,23,6.1NRT,287.71,6.91,N
-36.57462,-72.90053,304.72,1.07,1.03,2023-02-09,0334,Terra,MODIS,52,6.1NRT,290.23,7.74,N
-36.58011,-72.93537,318.76,1.06,1.03,2023-02-09,0334,Terra,MODIS,97,6.1NRT,288.32,19.88,N
-36.50053,-72.49524,311.26,1.1,1.05,2023-02-09,0334,Terra,MODIS,82,6.1NRT,291.97,12.82,N
-36.50249,-72.50738,320.58,1.1,1.05,2023-02-09,0334,Terra,MODIS,100,6.1NRT,291.36,22,N
-36.56908,-72.92593,312.37,1.07,1.03,2023-02-09,0334,Terra,MODIS,59,6.1NRT,288.78,13.15,N
-36.49122,-72.49761,312.45,1.1,1.05,2023-02-09,0334,Terra,MODIS,85,6.1NRT,290.55,13.93,N
-36.54686,-72.84575,301.68,1.07,1.03,2023-02-09,0334,Terra,MODIS,35,6.1NRT,289.04,6.06,N
-36.54869,-72.85728,367.22,1.07,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,295.6,119.64,N
-36.55054,-72.869,324.21,1.07,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,289.11,24.37,N
-36.48584,-72.52438,316.92,1.1,1.04,2023-02-09,0334,Terra,MODIS,94,6.1NRT,291.05,17.32,N
-36.48781,-72.53658,328.96,1.1,1.04,2023-02-09,0334,Terra,MODIS,100,6.1NRT,291.3,31.94,N
-36.53769,-72.84829,396.72,1.07,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,299.63,259.15,N
-36.53953,-72.8599,410.48,1.07,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,303.04,355.04,N
-36.5414,-72.87167,321.61,1.07,1.03,2023-02-09,0334,Terra,MODIS,88,6.1NRT,291.06,20.67,N
-36.54322,-72.88319,312.18,1.07,1.03,2023-02-09,0334,Terra,MODIS,76,6.1NRT,288.51,12.65,N
-36.47652,-72.5267,313.1,1.1,1.04,2023-02-09,0334,Terra,MODIS,86,6.1NRT,290.23,14.24,N
-36.47849,-72.53886,301.25,1.1,1.04,2023-02-09,0334,Terra,MODIS,39,6.1NRT,289.81,5.75,N
-36.48045,-72.55098,301.78,1.1,1.04,2023-02-09,0334,Terra,MODIS,44,6.1NRT,289.51,6.54,N
-36.5266,-72.83875,318.19,1.07,1.03,2023-02-09,0334,Terra,MODIS,96,6.1NRT,290.53,18.62,N
-36.5285,-72.85072,394.99,1.07,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,302.37,248.18,N
-36.53038,-72.86256,355.19,1.07,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,294.63,81.36,N
-36.51738,-72.841,339.94,1.07,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,291.72,49.5,N
-36.51928,-72.85294,368.73,1.07,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,297.37,124.56,N
-36.52116,-72.86475,337.54,1.07,1.03,2023-02-09,0334,Terra,MODIS,100,6.1NRT,293.92,44.39,N
-36.52303,-72.87652,305.32,1.07,1.03,2023-02-09,0334,Terra,MODIS,6,6.1NRT,289.8,7.68,N
-36.47353,-72.84556,313.1,1.07,1.03,2023-02-09,0334,Terra,MODIS,86,6.1NRT,288.94,14.27,N
-36.47541,-72.85746,307.78,1.07,1.03,2023-02-09,0334,Terra,MODIS,67,6.1NRT,287.85,10.2,N
-36.46432,-72.84791,306.93,1.07,1.03,2023-02-09,0334,Terra,MODIS,70,6.1NRT,288.71,9.74,N
-36.3629,-72.39714,375.21,1.11,1.05,2023-02-09,0334,Terra,MODIS,100,6.1NRT,301.13,156.97,N
-36.36503,-72.41024,365.62,1.11,1.05,2023-02-09,0334,Terra,MODIS,100,6.1NRT,301.78,118.69,N
-36.36709,-72.42288,332.79,1.11,1.05,2023-02-09,0334,Terra,MODIS,100,6.1NRT,296.17,37.09,N
-36.36916,-72.43559,322.38,1.11,1.05,2023-02-09,0334,Terra,MODIS,100,6.1NRT,293.65,22.7,N
-36.35349,-72.39929,323.43,1.11,1.05,2023-02-09,0334,Terra,MODIS,100,6.1NRT,295.09,24.37,N
-36.35556,-72.41192,337.84,1.11,1.05,2023-02-09,0334,Terra,MODIS,100,6.1NRT,297.45,46.02,N
-36.35764,-72.42461,341.04,1.11,1.05,2023-02-09,0334,Terra,MODIS,100,6.1NRT,298.8,52.01,N
-36.35975,-72.43756,342.75,1.11,1.05,2023-02-09,0334,Terra,MODIS,100,6.1NRT,297.75,55.37,N
-36.36177,-72.44995,344.38,1.11,1.05,2023-02-09,0334,Terra,MODIS,100,6.1NRT,295.98,59.15,N
-36.33758,-72.48043,303.83,1.1,1.05,2023-02-09,0334,Terra,MODIS,42,6.1NRT,291.73,6.3,N
-36.33951,-72.49226,313.51,1.1,1.05,2023-02-09,0334,Terra,MODIS,87,6.1NRT,291.73,14.24,N
-36.33371,-72.48715,303.03,1.1,1.05,2023-02-09,0334,Terra,MODIS,53,6.1NRT,290.91,6.13,N
-36.30188,-72.47075,320.38,1.11,1.05,2023-02-09,0334,Terra,MODIS,100,6.1NRT,292.88,20.66,N
-36.27706,-72.43781,327.99,1.11,1.05,2023-02-09,0334,Terra,MODIS,100,6.1NRT,295.88,30.12,N
-36.25022,-72.39309,311.35,1.12,1.05,2023-02-09,0334,Terra,MODIS,82,6.1NRT,292.9,12.2,N
-36.24086,-72.3956,313.97,1.12,1.05,2023-02-09,0334,Terra,MODIS,88,6.1NRT,293.07,14.77,N
-36.24292,-72.40809,302.84,1.11,1.05,2023-02-09,0334,Terra,MODIS,52,6.1NRT,291.92,5.69,N
-36.19965,-72.59087,306.2,1.1,1.05,2023-02-09,0334,Terra,MODIS,67,6.1NRT,290.68,9.71,N
-34.10953,-70.44997,304.34,1.5,1.21,2023-02-09,0334,Terra,MODIS,60,6.1NRT,288.78,14.2,N
-34.11237,-70.46547,304.65,1.49,1.21,2023-02-09,0334,Terra,MODIS,61,6.1NRT,288.16,13.99,N
-34.10287,-70.45823,307.13,1.33,1.14,2023-02-09,0546,Aqua,MODIS,70,6.1NRT,286.84,15.39,N
-36.22957,-71.31544,301.69,1.35,1.15,2023-02-09,0546,Aqua,MODIS,43,6.1NRT,290.28,8.82,N
-34.10549,-70.44398,302.5,1.32,1.14,2023-02-09,0546,Aqua,MODIS,50,6.1NRT,287.42,11.46,N
-36.33667,-72.47775,301.62,1.55,1.23,2023-02-09,0548,Aqua,MODIS,43,6.1NRT,290.25,10.4,N
-36.34955,-72.41208,308.11,1.53,1.22,2023-02-09,0548,Aqua,MODIS,73,6.1NRT,295.48,14.37,N
-36.35278,-72.39558,332.76,1.53,1.22,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,296.05,60.53,N
-36.35603,-72.37897,308.7,1.53,1.22,2023-02-09,0548,Aqua,MODIS,75,6.1NRT,293.29,15.56,N
-36.5005,-71.62659,310.82,1.38,1.16,2023-02-09,0548,Aqua,MODIS,81,6.1NRT,290.61,17.95,N
-36.50338,-71.61132,312.01,1.38,1.16,2023-02-09,0548,Aqua,MODIS,84,6.1NRT,291.3,19.77,N
-36.35443,-72.44573,316.07,1.54,1.22,2023-02-09,0548,Aqua,MODIS,92,6.1NRT,291.98,26.84,N
-36.35751,-72.43,330.45,1.54,1.22,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,295.33,55.25,N
-36.36071,-72.41362,350.75,1.53,1.22,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,297.25,118.24,N
-36.36375,-72.39809,345.3,1.53,1.22,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,296.76,97.32,N
-36.51353,-71.61526,300.29,1.38,1.16,2023-02-09,0548,Aqua,MODIS,24,6.1NRT,288.6,8.09,N
-36.48093,-72.51752,306.63,1.54,1.22,2023-02-09,0548,Aqua,MODIS,40,6.1NRT,289.1,15.09,N
-36.49511,-72.50406,303.51,1.54,1.22,2023-02-09,0548,Aqua,MODIS,46,6.1NRT,289.34,12.05,N
-36.49841,-72.48734,308.7,1.54,1.22,2023-02-09,0548,Aqua,MODIS,75,6.1NRT,290.03,18.12,N
-36.46301,-72.842,312.37,1.61,1.25,2023-02-09,0548,Aqua,MODIS,85,6.1NRT,289.32,25.68,N
-36.47399,-72.84589,302.99,1.61,1.25,2023-02-09,0548,Aqua,MODIS,53,6.1NRT,288.31,13.78,N
-36.51087,-72.83743,309.23,1.61,1.25,2023-02-09,0548,Aqua,MODIS,77,6.1NRT,290.56,20.69,N
-36.50814,-72.84362,303.38,1.61,1.25,2023-02-09,0548,Aqua,MODIS,55,6.1NRT,290,13.45,N
-36.51566,-72.86469,326.39,1.61,1.25,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,291.25,50.86,N
-36.51929,-72.84665,391.56,1.61,1.25,2023-02-09,0548,Aqua,MODIS,100,6.1NRT,300.65,415.6,N
